id,sender,subject,body,label
6887,payments@company.com,Payment of INR 14814 received,This email relates to payments and requires appropriate action.,Payments
6888,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6889,payments@company.com,Payment of INR 9784 received,This email relates to payments and requires appropriate action.,Payments
6890,payments@company.com,Payment of INR 39710 received,This email relates to payments and requires appropriate action.,Payments
6891,payments@company.com,Pending payment reminder,This email relates to payments and requires appropriate action.,Payments
6892,payments@company.com,Payment of INR 5916 received,This email relates to payments and requires appropriate action.,Payments
6893,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6894,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6895,payments@company.com,Payment of INR 48252 received,This email relates to payments and requires appropriate action.,Payments
6896,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6897,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6898,payments@company.com,Pending payment reminder,This email relates to payments and requires appropriate action.,Payments
6899,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6900,payments@company.com,Payment of INR 22343 received,This email relates to payments and requires appropriate action.,Payments
6901,payments@company.com,Payment of INR 22340 received,This email relates to payments and requires appropriate action.,Payments
6902,payments@company.com,Payment of INR 21893 received,This email relates to payments and requires appropriate action.,Payments
6903,payments@company.com,Refund processed,This email relates to payments and requires appropriate action.,Payments
6904,payments@company.com,Pending payment reminder,This email relates to payments and requires appropriate action.,Payments
